date,open,high,low,close,volume,money
2008-04-09,3857.28,3911.7,3687.6,3688.13,3899716800.0,64555767429.0
2008-04-10,3641.66,3754.72,3608.32,3754.72,2880439600.0,47152258251.0
2008-04-11,3794.3,3825.3,3755.02,3783.73,2632859000.0,44418993019.0
2008-04-14,3699.14,3710.79,3525.19,3536.33,3342704600.0,54637417005.0
2008-04-15,3513.07,3583.86,3417.25,3583.3,3065688600.0,48997126630.0
2008-04-16,3573.66,3583.81,3483.19,3494.02,2652812000.0,42087715038.0
2008-04-17,3493.24,3559.1,3340.88,3386.63,2953061800.0,46829953187.0
2008-04-18,3356.56,3390.55,3248.53,3272.5,2788816200.0,42184118932.0
2008-04-21,3516.43,3516.43,3223.89,3267.55,4136230700.0,64657686523.0
2008-04-22,3207.88,3301.55,3122.39,3296.28,3253796900.0,47706441787.0
2008-04-23,3267.36,3467.43,3245.3,3453.73,4427255300.0,67718617064.0
2008-04-24,3739.32,3781.48,3659.73,3774.5,9657489600.0,149394569187.0
2008-04-25,3781.91,3915.84,3737.98,3803.07,8481449100.0,147098326810.0
2008-04-28,3740.95,3791.77,3711.19,3729.15,4883123500.0,85070654687.0
2008-04-29,3704.93,3797.53,3702.02,3776.94,4454044000.0,78895825483.0
2008-04-30,3793.85,3970.58,3793.85,3959.12,6990977700.0,122637220696.0
2008-05-05,4015.21,4061.47,3972.56,4055.78,6253407300.0,111004387244.0
2008-05-06,4021.07,4075.58,3961.34,4010.89,5845928000.0,106198405592.0
2008-05-07,3986.13,4042.41,3821.11,3821.32,5445770600.0,98465318595.0
2008-05-08,3774.04,3926.0,3761.28,3925.04,4405566800.0,77839103296.0
2008-05-09,3960.89,3973.06,3806.52,3878.92,5365592900.0,96377859470.0
2008-05-12,3804.99,3952.79,3766.58,3904.92,4538266000.0,81691485405.0
2008-05-13,3786.53,3923.17,3778.72,3851.69,5033801200.0,79847321451.0
2008-05-14,3843.47,3975.8,3843.47,3975.78,5060690100.0,85230874948.0
2008-05-15,4006.66,4038.85,3948.06,3948.09,5077297500.0,81795877187.0
2008-05-16,3948.03,3982.22,3882.9,3936.12,3972175200.0,66279363920.0
2008-05-19,3926.31,3936.28,3865.5,3914.07,2970958100.0,49755651499.0
2008-05-20,3911.1,3946.44,3698.55,3710.82,3970262900.0,64572032482.0
2008-05-21,3668.18,3801.07,3591.57,3783.05,4359616200.0,69179112266.0
2008-05-22,3732.64,3783.85,3704.16,3711.44,4074271700.0,66281212014.0
2008-05-23,3697.89,3741.06,3629.01,3675.15,3344043100.0,52530762851.0
2008-05-26,3643.01,3643.01,3555.76,3559.22,2818019000.0,45524374429.0
2008-05-27,3549.99,3594.66,3533.47,3576.2,2476269300.0,39856280158.0
2008-05-28,3583.28,3698.0,3561.73,3676.23,3103491400.0,49994772624.0
2008-05-29,3666.2,3677.02,3578.73,3580.87,2942274000.0,46589022223.0
2008-05-30,3585.61,3620.23,3552.66,3611.33,2859084700.0,46886682679.0
2008-06-02,3600.23,3650.48,3580.58,3625.83,2825335800.0,41966896768.0
2008-06-03,3624.57,3641.43,3585.12,3614.11,3473514100.0,48796407585.0
2008-06-04,3601.54,3605.06,3513.64,3546.92,2941765300.0,42963714390.0
2008-06-05,3529.98,3542.24,3487.79,3512.14,2398927900.0,36565913535.0
2008-06-06,3519.12,3532.3,3470.56,3489.5,2094422900.0,30298595287.0
2008-06-10,3344.45,3352.32,3188.8,3206.56,3294996100.0,45818267251.0
2008-06-11,3155.94,3181.82,3097.4,3140.3,2940973500.0,40596532584.0
2008-06-12,3123.64,3148.74,3022.88,3084.63,3145410900.0,42817386727.0
2008-06-13,3087.34,3108.99,2975.66,2979.12,2531983700.0,33193994622.0
2008-06-16,2981.09,3012.99,2900.08,2952.24,2681379400.0,33731835264.0
2008-06-17,2950.4,2977.89,2820.64,2842.68,2646377800.0,32031255853.0
2008-06-18,2820.24,3007.18,2759.11,2991.27,4256009500.0,52826656390.0
2008-06-19,2967.4,2967.4,2768.23,2773.08,3631903900.0,45264911721.0
2008-06-20,2795.47,2946.94,2691.87,2849.67,5167590500.0,65259567858.0
2008-06-23,2798.43,2845.48,2771.36,2789.94,2663149300.0,32382379598.0
2008-06-24,2775.69,2865.9,2770.99,2851.92,3179245600.0,38885761934.0
2008-06-25,2844.92,2973.17,2834.95,2969.54,4242526100.0,51619342913.0
2008-06-26,2964.52,3010.28,2922.79,2980.91,4259931200.0,52508562502.0
2008-06-27,2886.18,2899.84,2787.25,2816.02,4088655600.0,49324841031.0
2008-06-30,2782.84,2834.27,2747.61,2791.82,2529540600.0,31502446060.0
2008-07-01,2799.2,2809.38,2690.18,2698.35,2885158500.0,35242551782.0
2008-07-02,2702.63,2745.94,2670.06,2699.6,2791636500.0,35126248114.0
2008-07-03,2654.48,2807.68,2617.26,2760.61,4566030500.0,58808144277.0
2008-07-04,2751.21,2783.85,2716.02,2741.85,3790501000.0,47363589936.0
2008-07-07,2747.61,2890.99,2747.61,2882.76,5273202400.0,63284782084.0
2008-07-08,2900.57,2939.14,2841.07,2901.84,5424807800.0,67887147510.0
2008-07-09,2927.0,3015.27,2927.0,3015.13,6935696800.0,85846257404.0
2008-07-10,2970.98,3056.91,2950.2,2973.73,6164955400.0,77643542657.0
2008-07-11,2962.86,2988.2,2913.87,2953.5,4428710100.0,55085357605.0
2008-07-14,2927.24,2996.59,2917.02,2975.87,3457504300.0,43920558758.0
2008-07-15,2987.06,2997.67,2849.2,2852.98,4729275900.0,57118257308.0
2008-07-16,2818.76,2824.88,2702.66,2745.6,3940311500.0,45361333542.0
2008-07-17,2790.26,2812.99,2705.81,2718.07,3268733500.0,38054364882.0
2008-07-18,2746.54,2818.06,2690.07,2815.46,4020340200.0,47213298888.0
2008-07-21,2792.83,2915.29,2780.28,2911.05,4511957700.0,54938055539.0
2008-07-22,2905.28,2931.45,2890.25,2904.74,3881497600.0,47781613233.0
2008-07-23,2923.05,2941.97,2879.19,2883.32,3882123300.0,46949545125.0
2008-07-24,2905.04,2979.75,2902.98,2977.36,4853866500.0,60255656982.0
2008-07-25,2939.32,2967.72,2916.68,2939.2,4057108100.0,47706187738.0
2008-07-28,2959.11,2997.6,2946.49,2960.85,3930864000.0,47089423706.0
2008-07-29,2921.25,2921.25,2881.05,2905.63,3603627500.0,42192023708.0
2008-07-30,2940.02,2949.94,2866.03,2884.38,2981080000.0,34223911942.0
2008-07-31,2894.25,2899.07,2804.7,2805.21,2794096600.0,31179208420.0
2008-08-01,2786.12,2868.68,2748.76,2840.79,3403149100.0,39748408655.0
2008-08-04,2816.94,2832.9,2767.53,2773.15,2278232400.0,27440272999.0
2008-08-05,2780.76,2792.74,2695.37,2703.08,3046923500.0,34770819668.0
2008-08-06,2723.52,2749.1,2679.66,2721.69,2740402200.0,31744599201.0
2008-08-07,2717.66,2747.88,2683.41,2720.44,2337043900.0,26661008775.0
2008-08-08,2719.38,2719.38,2581.81,2591.46,3089458100.0,33617694686.0
2008-08-11,2579.81,2580.72,2442.79,2456.81,3212020600.0,32454532457.0
2008-08-12,2431.38,2474.32,2413.6,2444.16,2419194400.0,24459629832.0
2008-08-13,2427.5,2466.09,2369.58,2444.67,2755171100.0,27480615871.0
2008-08-14,2429.98,2461.24,2410.49,2443.51,2015723600.0,21156177499.0
2008-08-15,2440.39,2479.15,2412.95,2447.62,2042226100.0,21296936036.0
2008-08-18,2451.31,2452.63,2312.95,2313.4,2362310600.0,22662870912.0
2008-08-19,2285.51,2356.19,2273.89,2348.47,1947710600.0,18407578069.0
2008-08-20,2332.39,2533.3,2312.18,2532.94,4504341500.0,44564422655.0
2008-08-21,2494.26,2535.86,2438.86,2443.98,3751804000.0,39651327296.0
2008-08-22,2421.25,2437.43,2362.63,2404.93,2629824100.0,26183849138.0
2008-08-25,2408.03,2439.91,2373.76,2400.55,1864319000.0,18965202140.0
2008-08-26,2370.53,2390.66,2306.94,2331.53,2374193700.0,22262896076.0
2008-08-27,2322.54,2367.72,2291.35,2325.29,2386258400.0,23579970667.0
2008-08-28,2325.26,2363.56,2316.68,2335.87,2040029100.0,21711091860.0
2008-08-29,2347.4,2418.05,2339.52,2391.64,2887784500.0,29000899630.0
2008-09-01,2372.64,2372.64,2297.02,2309.17,2115280300.0,21384882095.0
2008-09-02,2292.69,2309.21,2268.0,2285.41,1844049800.0,18645029580.0
2008-09-03,2279.6,2296.03,2219.56,2245.96,2374947400.0,24066625119.0
2008-09-04,2238.65,2270.41,2216.11,2251.15,1898478000.0,18548580309.0
2008-09-05,2193.04,2221.09,2172.94,2183.43,2165448000.0,19709566302.0
2008-09-08,2189.82,2198.76,2119.12,2126.52,2218655400.0,20114131884.0
2008-09-09,2135.22,2150.99,2111.4,2139.15,1762429800.0,15480632761.0
2008-09-10,2124.97,2181.25,2099.23,2143.18,2205784400.0,20307095402.0
2008-09-11,2135.45,2142.0,2067.25,2072.13,2217678100.0,20678010831.0
2008-09-12,2071.06,2102.98,2066.44,2077.85,1919702000.0,17652324498.0
2008-09-16,2050.32,2050.32,1987.3,2000.65,3356326100.0,28769300455.0
2008-09-17,1981.25,2003.91,1923.55,1929.14,3286224200.0,26988614854.0
2008-09-18,1876.97,1936.74,1804.77,1895.99,4782026300.0,36844924114.0
2008-09-19,2065.78,2073.11,2046.22,2073.11,3652540400.0,32104719707.0
2008-09-22,2228.37,2258.42,2130.32,2207.61,10199387300.0,98415575949.0
2008-09-23,2141.6,2180.37,2118.92,2123.48,7836561700.0,69516678145.0
2008-09-24,2072.65,2139.22,2050.97,2138.85,4532818000.0,40183637783.0
2008-09-25,2143.73,2256.27,2139.62,2223.53,7423791200.0,71758274921.0
2008-09-26,2234.46,2257.16,2192.13,2243.66,5942994300.0,59518096758.0
2008-10-06,2206.56,2206.56,2128.27,2128.7,4557526400.0,41827343311.0
2008-10-07,2043.92,2136.12,2024.65,2102.45,4306532500.0,41512000958.0
2008-10-08,2041.99,2073.07,2000.52,2022.88,3687470000.0,34689894735.0
2008-10-09,2059.59,2063.3,1993.01,1995.3,3358231100.0,31760285142.0
2008-10-10,1913.27,1938.22,1881.67,1906.96,3915159300.0,32924106745.0
2008-10-13,1889.75,1985.63,1841.53,1985.49,4353812000.0,37606423760.0
2008-10-14,2054.41,2060.49,1934.46,1934.62,5433194600.0,48975116647.0
2008-10-15,1911.03,1930.63,1892.02,1914.36,3189239800.0,26555892254.0
2008-10-16,1833.48,1866.9,1818.93,1820.9,4052964800.0,32493846831.0
2008-10-17,1837.91,1851.33,1805.67,1833.26,2871542000.0,23017436110.0
2008-10-20,1828.41,1899.35,1802.1,1896.73,3327715200.0,28435447591.0
2008-10-21,1901.24,1928.19,1880.52,1881.41,3890839500.0,33588996418.0
2008-10-22,1854.6,1887.31,1832.45,1833.32,3296857200.0,26562835681.0
2008-10-23,1794.68,1836.41,1779.13,1834.78,3575865400.0,29078802729.0
2008-10-24,1831.46,1840.88,1769.11,1781.6,3298066800.0,27101012205.0
2008-10-27,1746.67,1746.67,1652.79,1654.67,3644184700.0,27867517905.0
2008-10-28,1614.62,1716.31,1607.67,1705.82,4679280400.0,36435875520.0
2008-10-29,1723.23,1731.26,1657.65,1658.22,3886948800.0,31224265101.0
2008-10-30,1669.97,1723.93,1646.35,1697.66,4128429200.0,32165805381.0
2008-10-31,1688.09,1696.65,1655.09,1663.66,2831453400.0,21281902723.0
2008-11-03,1648.56,1684.56,1643.42,1653.54,2538109700.0,19514009916.0
2008-11-04,1646.2,1648.45,1606.73,1627.76,2610016500.0,18984761503.0
2008-11-05,1641.26,1714.66,1641.26,1691.42,4241821000.0,31500415037.0
2008-11-06,1648.13,1661.44,1638.34,1649.78,3078417900.0,21547045143.0
2008-11-07,1618.75,1690.11,1612.74,1677.83,3152159000.0,23620464927.0
2008-11-10,1714.12,1803.12,1714.12,1801.67,6394885900.0,47322292085.0
2008-11-11,1795.3,1824.93,1778.33,1781.36,6607285100.0,49194274324.0
2008-11-12,1758.48,1806.23,1754.29,1801.82,4408796000.0,34453792525.0
2008-11-13,1777.03,1891.94,1765.64,1874.08,8323455200.0,64988756213.0
2008-11-14,1893.31,1943.65,1874.93,1943.65,9116871700.0,73429585039.0
2008-11-17,1934.74,1987.23,1919.97,1987.23,8783662600.0,70919184237.0
2008-11-18,1974.38,1994.82,1831.76,1839.82,9727835300.0,76165748641.0
2008-11-19,1831.6,1959.52,1823.27,1953.16,8211740800.0,64838117216.0
2008-11-20,1916.7,1976.95,1900.27,1932.43,8318703800.0,66919038879.0
2008-11-21,1872.27,1968.89,1835.09,1920.74,8304932900.0,66124274844.0
2008-11-24,1913.99,1923.93,1835.86,1837.64,5056151700.0,39794620401.0
2008-11-25,1870.06,1883.1,1801.56,1834.29,4281459000.0,34629652337.0
2008-11-26,1832.11,1865.65,1815.02,1843.5,4556563500.0,34732301415.0
2008-11-27,1961.89,1969.02,1870.05,1870.47,8800832200.0,71753358088.0
2008-11-28,1851.1,1866.26,1815.45,1829.92,5159066000.0,40648514423.0
2008-12-01,1823.77,1864.3,1799.84,1864.21,4838633300.0,38237160240.0
2008-12-02,1821.54,1891.13,1814.9,1868.63,6135023500.0,48151924129.0
2008-12-03,1884.6,1952.67,1884.6,1952.67,8501914400.0,67393273254.0
2008-12-04,1980.45,2046.47,1978.14,1982.93,11918344100.0,98580218133.0
2008-12-05,1969.74,2014.2,1965.09,2013.18,7436632600.0,59950691704.0
2008-12-08,2040.47,2095.47,2033.98,2095.04,10760713100.0,89176050245.0
2008-12-09,2104.12,2107.6,2038.07,2040.85,9250981400.0,77546690089.0
2008-12-10,2028.51,2096.39,2014.28,2096.39,8327106200.0,70751388012.0
2008-12-11,2087.43,2107.29,2043.62,2046.34,7355623600.0,63777696206.0
2008-12-12,2027.07,2038.19,1936.28,1960.38,6738726600.0,54866552688.0
2008-12-15,1991.55,2006.23,1941.05,1975.03,5045109600.0,40756443942.0
2008-12-16,1957.0,1994.96,1919.87,1994.45,4792487800.0,38552247941.0
2008-12-17,2002.03,2030.39,1995.65,2001.42,5868515000.0,49120177368.0
2008-12-18,2001.05,2045.95,1982.43,2045.1,5842922400.0,48455152683.0
2008-12-19,2037.37,2075.38,2033.11,2052.11,6331122700.0,53410396118.0
2008-12-22,2050.77,2055.37,1993.33,2017.55,5294946400.0,43843460414.0
2008-12-23,2019.23,2019.23,1918.43,1918.96,6359046400.0,50825766644.0
2008-12-24,1893.23,1912.78,1872.65,1887.08,4420183100.0,34210526666.0
2008-12-25,1891.53,1902.71,1848.71,1870.77,3991683400.0,30805996716.0
2008-12-26,1868.34,1881.08,1850.5,1862.1,3456088800.0,28536313731.0
2008-12-29,1852.41,1861.3,1816.06,1854.76,3598687300.0,29329563341.0
2008-12-30,1852.95,1867.41,1824.53,1833.44,3758462700.0,29628506787.0
2008-12-31,1835.11,1844.42,1813.73,1817.72,3563135500.0,27291914244.0
2009-01-05,1848.33,1882.96,1837.84,1882.96,4818702000.0,39217076790.0
2009-01-06,1880.67,1948.49,1873.01,1942.8,7097409700.0,59262170581.0
2009-01-07,1942.67,1959.25,1930.87,1931.18,5970216700.0,50143418262.0
2009-01-08,1894.66,1902.8,1873.65,1887.99,5344649000.0,47210802398.0
2009-01-09,1886.49,1923.42,1886.49,1918.37,4740721600.0,41511211439.0
2009-01-12,1911.74,1947.08,1905.62,1920.69,5423415600.0,46981492708.0
2009-01-13,1892.66,1908.2,1874.97,1876.19,4981813700.0,40201464676.0
2009-01-14,1873.63,1955.24,1873.63,1955.24,5928323100.0,52658994886.0
2009-01-15,1935.39,1977.19,1930.3,1954.87,7894364800.0,67144772684.0
2009-01-16,1965.44,2026.65,1965.44,1990.21,9653863300.0,84717648664.0
2009-01-19,2010.58,2052.19,1993.95,2012.47,8194817700.0,69785530299.0
2009-01-20,2006.53,2025.19,1986.06,2025.19,5325926200.0,45640127686.0
2009-01-21,1993.67,2047.11,1988.24,2021.71,6411742800.0,59914192082.0
2009-01-22,2034.29,2048.48,2012.74,2044.55,5886194700.0,53439127032.0
2009-01-23,2039.52,2054.33,2025.19,2032.68,5750410900.0,49887828217.0
2009-02-02,2052.44,2059.34,2029.72,2057.06,5145390600.0,46126546742.0
2009-02-03,2056.8,2108.94,2049.89,2108.91,8764030200.0,75554097848.0
2009-02-04,2118.56,2166.41,2117.02,2166.41,10088842800.0,87192159423.0
2009-02-05,2164.55,2211.18,2135.67,2150.97,11510012200.0,101712444216.0
2009-02-06,2158.08,2240.02,2158.08,2237.28,10666490400.0,95640063068.0
2009-02-09,2271.59,2307.91,2257.49,2296.67,12952367000.0,119886790885.0
2009-02-10,2288.07,2327.1,2263.53,2326.75,11629454800.0,107891600946.0
2009-02-11,2287.23,2381.19,2275.57,2331.14,14757663700.0,144588094957.0
2009-02-12,2335.4,2344.66,2248.48,2318.34,11982621800.0,116050219818.0
2009-02-13,2321.56,2402.44,2307.09,2399.07,14040991000.0,134471079614.0
2009-02-16,2421.19,2462.39,2397.18,2462.25,15234666900.0,147380378887.0
2009-02-17,2460.57,2470.62,2384.79,2385.29,14101499100.0,137971308088.0
2009-02-18,2331.66,2369.05,2272.5,2275.84,11542206200.0,112455677669.0
2009-02-19,2295.65,2324.68,2259.59,2298.41,9085392800.0,88398854014.0
2009-02-20,2300.81,2344.77,2276.3,2344.32,8663206900.0,85247213566.0
2009-02-23,2333.81,2419.53,2307.92,2410.48,10946540300.0,109379770711.0
2009-02-24,2376.7,2411.91,2294.52,2301.85,12701755500.0,127131165758.0
2009-02-25,2325.04,2337.42,2226.44,2304.25,10787752800.0,108878060725.0
2009-02-26,2295.43,2332.35,2167.15,2190.19,10220038500.0,101795386404.0
2009-02-27,2164.54,2186.82,2117.06,2140.49,8707641500.0,80337456328.0
2009-03-02,2123.37,2177.29,2112.34,2164.67,6274618100.0,60877953675.0
2009-03-03,2109.84,2168.22,2100.64,2142.15,6616731400.0,64109642424.0
2009-03-04,2150.24,2290.94,2150.24,2285.15,11075003300.0,105872088843.0
2009-03-05,2314.08,2340.37,2259.8,2304.92,13198734700.0,128866644423.0
2009-03-06,2260.76,2313.2,2255.82,2286.58,8596545000.0,85495320495.0
2009-03-09,2302.01,2333.98,2198.55,2202.53,8655594800.0,83758904259.0
2009-03-10,2175.31,2241.24,2168.32,2240.78,5666044900.0,55058099404.0
2009-03-11,2288.05,2292.4,2212.88,2220.38,7083867600.0,70589122656.0
2009-03-12,2208.04,2220.3,2156.6,2215.7,5570011100.0,53843902595.0
2009-03-13,2229.25,2250.24,2200.97,2205.42,5408309400.0,54636247867.0
2009-03-16,2197.25,2247.11,2180.05,2241.61,4877385400.0,48128301349.0
2009-03-17,2244.11,2329.3,2239.67,2322.4,9298052800.0,94028682141.0
2009-03-18,2335.42,2370.56,2328.86,2332.65,10187007100.0,103619595621.0
2009-03-19,2337.52,2386.23,2331.26,2382.56,9731876600.0,101348435416.0
2009-03-20,2389.89,2397.21,2343.27,2379.84,10939673800.0,114786506801.0
2009-03-23,2384.67,2448.35,2375.52,2439.4,11631304900.0,127794033635.0
2009-03-24,2477.57,2483.83,2440.53,2451.78,11199352500.0,121593359529.0
2009-03-25,2435.63,2472.94,2401.05,2401.33,9581666000.0,105406227888.0
2009-03-26,2407.76,2479.83,2379.95,2479.79,11324945200.0,118048783001.0
2009-03-27,2501.0,2516.38,2481.69,2498.93,13536854600.0,134140077362.0
2009-03-30,2501.31,2508.14,2471.37,2484.49,9415166500.0,100003474431.0
2009-03-31,2436.78,2507.9,2423.57,2507.79,9546175200.0,106631226372.0
2009-04-01,2519.89,2566.54,2519.89,2548.22,12630762500.0,137117558492.0
2009-04-02,2558.77,2599.25,2558.26,2576.4,13514680600.0,143708978344.0
2009-04-03,2597.92,2612.37,2555.62,2570.5,12365521600.0,131075730846.0
2009-04-07,2570.63,2597.06,2543.65,2576.95,8608325700.0,93919114170.0
2009-04-08,2563.72,2573.09,2479.35,2479.35,9932809400.0,107144419762.0
2009-04-09,2477.42,2517.74,2457.42,2517.67,7459370300.0,82860990025.0
2009-04-10,2540.11,2595.6,2530.62,2595.53,10414440800.0,121859853111.0
2009-04-13,2621.98,2668.28,2619.37,2656.52,13901454100.0,156801973804.0
2009-04-14,2651.2,2682.91,2637.38,2676.87,11049130400.0,126839876808.0
2009-04-15,2662.73,2690.64,2627.81,2686.99,12066529200.0,133586130111.0
2009-04-16,2690.52,2706.63,2643.32,2687.11,12372961300.0,131609724618.0
2009-04-17,2675.67,2693.29,2628.63,2650.69,10152880800.0,116184839128.0
2009-04-20,2643.73,2708.45,2640.99,2707.67,9590369400.0,105081493422.0
2009-04-21,2670.28,2697.72,2634.53,2675.44,10818525200.0,118473952840.0
2009-04-22,2687.86,2713.31,2563.36,2576.28,12404641300.0,131945283442.0
2009-04-23,2555.53,2604.16,2543.91,2593.56,8088794200.0,84795657156.0
2009-04-24,2605.7,2609.87,2570.38,2572.89,7336096900.0,81956596002.0
2009-04-27,2566.92,2576.52,2499.44,2513.29,7203939000.0,75040611359.0
2009-04-28,2490.53,2531.54,2485.8,2518.53,5926498300.0,66247490056.0
2009-04-29,2518.85,2615.81,2514.14,2605.37,8188500600.0,91496802664.0
2009-04-30,2616.49,2640.02,2604.45,2622.93,8580934800.0,96903683541.0
2009-05-04,2635.13,2715.19,2632.3,2714.3,10291656500.0,113351099936.0
2009-05-05,2733.11,2751.25,2713.23,2727.01,10231372200.0,112641886139.0
2009-05-06,2721.82,2771.21,2713.54,2764.98,10580665000.0,118232079901.0
2009-05-07,2783.58,2797.47,2731.8,2767.08,12210116100.0,136965825071.0
2009-05-08,2751.5,2800.22,2733.33,2789.22,10672498800.0,120873172676.0
2009-05-11,2808.14,2839.61,2725.27,2725.32,12536445200.0,140455749853.0
2009-05-12,2702.74,2788.61,2699.95,2788.56,8869594200.0,93421458334.0
2009-05-13,2792.42,2822.71,2775.57,2814.01,10711285600.0,123637957553.0
2009-05-14,2781.05,2804.48,2757.55,2792.6,8263932900.0,96156100934.0
2009-05-15,2800.57,2815.46,2773.32,2796.12,6493143100.0,74973035097.0
2009-05-18,2782.59,2813.76,2740.92,2810.57,7483578600.0,88479091592.0
2009-05-19,2836.34,2849.63,2821.95,2840.08,9770361700.0,116543189416.0
2009-05-20,2843.55,2849.64,2812.6,2812.87,8793921500.0,105146163717.0
2009-05-21,2795.83,2808.29,2735.77,2750.01,8553539400.0,102875828167.0
2009-05-22,2733.02,2762.74,2719.12,2740.68,6149901200.0,74407198653.0
2009-05-25,2684.21,2761.39,2675.29,2752.72,7409167100.0,91048816066.0
2009-05-26,2757.31,2762.81,2718.56,2719.76,7231601200.0,88894895681.0
2009-05-27,2734.42,2768.57,2715.82,2759.71,6797664500.0,78602246106.0
2009-06-01,2798.93,2864.47,2798.93,2858.34,10856488300.0,132967778067.0
2009-06-02,2878.53,2892.78,2855.06,2865.1,10833839700.0,130131778040.0
2009-06-03,2865.73,2939.39,2864.71,2939.39,11207331000.0,131606586444.0
2009-06-04,2924.27,2961.04,2899.67,2953.75,13012771000.0,153770741770.0
2009-06-05,2966.07,2975.18,2937.18,2939.31,10847632400.0,131347984386.0
2009-06-08,2937.64,2978.23,2912.49,2948.48,9611636600.0,114538935098.0
2009-06-09,2948.95,2960.9,2892.72,2960.56,9198988600.0,108747415613.0
2009-06-10,2972.42,2995.7,2966.59,2989.6,10179003900.0,116455490983.0
2009-06-11,2982.97,3000.86,2951.27,2961.63,8711599700.0,101890292029.0
2009-06-12,2955.57,2976.86,2883.32,2906.29,8006706700.0,92135559576.0
2009-06-15,2911.42,2967.1,2898.07,2966.19,7435209000.0,92689634822.0
2009-06-16,2936.51,2979.41,2929.04,2961.22,7017924200.0,89928387200.0
2009-06-17,2957.58,3017.41,2930.49,3010.59,7729311800.0,99945527361.0
2009-06-18,3014.44,3061.75,3014.44,3057.43,9628131600.0,122777117707.0
2009-06-19,3061.9,3086.72,3047.27,3080.0,10251806900.0,119434478996.0
2009-06-22,3106.39,3116.16,3072.53,3082.56,10395258300.0,122685100457.0
2009-06-23,3036.4,3128.53,3028.45,3083.9,11150673400.0,127094783710.0
2009-06-24,3079.5,3121.21,3068.24,3120.73,10942431300.0,132431167614.0
2009-06-25,3125.66,3141.17,3103.87,3117.92,8280688700.0,107706587875.0
2009-06-26,3126.23,3137.08,3109.32,3128.42,7050090800.0,88663497082.0
2009-06-29,3132.11,3182.42,3122.16,3179.97,8499707500.0,107539211987.0
2009-06-30,3191.64,3195.72,3159.63,3166.47,8678234700.0,118926140375.0
2009-07-01,3153.54,3238.79,3150.65,3237.9,9695056500.0,129830699673.0
2009-07-02,3248.2,3285.09,3247.57,3282.36,11298929400.0,152594570796.0
2009-07-03,3254.93,3327.67,3249.11,3327.14,10573259200.0,142531351824.0
2009-07-06,3333.1,3378.06,3333.1,3374.75,13526404900.0,175857353189.0
2009-07-07,3368.33,3393.22,3327.35,3340.49,12960079900.0,160450593377.0
2009-07-08,3306.43,3368.07,3261.32,3352.27,11386759200.0,147303052306.0
2009-07-09,3348.22,3396.48,3334.68,3396.3,11308152300.0,148249544332.0
2009-07-10,3398.91,3428.03,3375.97,3398.31,10617491200.0,140745850321.0
2009-07-13,3382.57,3403.74,3358.52,3361.01,9961965100.0,132301021218.0
2009-07-14,3375.87,3454.75,3375.87,3454.75,10752042500.0,143258163937.0
2009-07-15,3467.13,3497.51,3467.13,3493.31,13348300200.0,176773125049.0
2009-07-16,3516.78,3543.02,3489.56,3501.24,12931332900.0,178974318282.0
2009-07-17,3499.51,3527.47,3482.87,3519.81,10654970400.0,146140273258.0
2009-07-20,3532.52,3594.87,3515.53,3591.12,13646853900.0,189689538401.0
2009-07-21,3603.4,3610.33,3533.16,3539.83,13060096100.0,184934839282.0
2009-07-22,3532.63,3607.37,3532.38,3606.92,11523854600.0,168877710757.0
2009-07-23,3613.6,3653.84,3596.36,3651.97,11638160900.0,160980372868.0
2009-07-24,3672.21,3687.49,3591.88,3667.56,12797935200.0,182205122628.0
2009-07-27,3680.15,3744.24,3669.51,3743.63,13880804000.0,200824101964.0
2009-07-28,3745.55,3756.78,3705.05,3755.82,14626788500.0,210479421884.0
2009-07-29,3741.78,3765.59,3453.64,3558.51,16740612600.0,226560268677.0
2009-07-30,3587.05,3656.92,3511.29,3634.82,13496887900.0,185493784271.0
2009-07-31,3670.19,3735.8,3635.55,3734.62,13223983400.0,184431882907.0
2009-08-03,3754.22,3789.94,3716.57,3787.03,13641589900.0,198440898510.0
2009-08-04,3803.06,3803.06,3712.43,3786.62,14103573900.0,205134118106.0
2009-08-05,3781.4,3789.13,3691.98,3740.94,13344445300.0,194012131121.0
2009-08-06,3707.91,3739.58,3602.58,3663.12,11810152500.0,178406415790.0
2009-08-07,3655.46,3686.54,3539.7,3555.1,10057575100.0,148656081457.0
2009-08-10,3589.72,3613.46,3485.36,3544.54,8487068100.0,126564928658.0
2009-08-11,3558.65,3569.15,3509.72,3556.38,6449719700.0,95318920590.0
2009-08-12,3546.5,3546.5,3390.36,3397.4,9253538600.0,131867958961.0
2009-08-13,3398.89,3448.86,3338.85,3440.82,8708180000.0,123584066605.0
2009-08-14,3437.95,3454.95,3334.73,3344.46,8824862700.0,126573245767.0
2009-08-17,3283.44,3319.8,3137.48,3140.27,9172390200.0,121242721313.0
2009-08-18,3110.71,3186.82,3083.2,3171.99,7734303500.0,100691271214.0
2009-08-19,3178.28,3183.01,2982.22,3014.57,8160402000.0,104778744883.0
2009-08-20,3021.25,3146.57,3021.25,3144.39,7951921600.0,107656322586.0
2009-08-21,3135.37,3221.17,3113.7,3203.62,8661680500.0,113910783483.0
2009-08-24,3222.4,3241.52,3178.86,3229.6,8041406800.0,110907923668.0
2009-08-25,3210.85,3210.85,3019.12,3109.83,9753013900.0,128446120873.0
2009-08-26,3082.68,3203.79,3065.46,3172.39,8203640400.0,109792468845.0
